Assignment,Activities,Date,Time,Action
135166,Fall 24 DDM MS Form Br,05/20/2025,10:15:04.508,Page next clicked on page 7
135166,Fall 24 DDM MS Form Br,05/20/2025,10:15:05.763,Page 8 Loaded
135166,Fall 24 DDM MS Form Br,05/20/2025,10:16:30.620,Page next clicked on page 8
135166,Fall 24 DDM MS Form Br,05/20/2025,10:16:30.910,Missing answers
135166,Fall 24 DDM MS Form Br,05/20/2025,10:17:08.588,Page next clicked on page 8
135166,Fall 24 DDM MS Form Br,05/20/2025,10:17:09.804,Page 9 Loaded
135166,Fall 24 DDM MS Form Br,05/20/2025,10:17:51.805,Page next clicked on page 9
135166,Fall 24 DDM MS Form Br,05/20/2025,10:17:52.980,Page 10 Loaded
135166,Fall 24 DDM MS Form Br,05/20/2025,10:17:59.156,Wrong page
135166,Fall 24 DDM MS Form Br,05/20/2025,10:17:59.537,Page 9 Loaded
135166,Fall 24 DDM MS Form Br,05/20/2025,10:18:00.676,Wrong page
135166,Fall 24 DDM MS Form Br,05/20/2025,10:18:01.094,Page 8 Loaded
135166,Fall 24 DDM MS Form Br,05/20/2025,10:18:02.835,Wrong page
135166,Fall 24 DDM MS Form Br,05/20/2025,10:18:03.275,Page 9 Loaded
135166,Fall 24 DDM MS Form Br,05/20/2025,10:18:16.048,Page 10 Loaded
135166,Fall 24 DDM MS Form Br,05/20/2025,10:20:39.745,Page next clicked on page 10
135166,Fall 24 DDM MS Form Br,05/20/2025,10:20:40.996,Page 11 Loaded
135166,Fall 24 DDM MS Form Br,05/20/2025,10:25:52.512,Page next clicked on page 11
135166,Fall 24 DDM MS Form Br,05/20/2025,10:25:54.988,Page 12 Loaded
135166,Fall 24 DDM MS Form Br,05/20/2025,10:28:14.084,Page next clicked on page 12
135166,Fall 24 DDM MS Form Br,05/20/2025,10:28:15.201,Page 13 Loaded
135166,Fall 24 DDM MS Form Br,05/20/2025,10:28:58.479,Page next clicked on page 13
135166,Fall 24 DDM MS Form Br,05/20/2025,10:28:59.577,Page 14 Loaded
135166,Fall 24 DDM MS Form Br,05/20/2025,10:29:21.835,Page next clicked on page 14
135166,Fall 24 DDM MS Form Br,05/20/2025,10:29:22.869,Page 15 Loaded
135166,Fall 24 DDM MS Form Br,05/20/2025,10:34:35.563,Page next clicked on page 15
135166,Fall 24 DDM MS Form Br,05/20/2025,10:34:36.643,Page 16 Loaded
135166,Fall 24 DDM MS Form Br,05/20/2025,10:35:35.198,Page next clicked on page 16
135166,Fall 24 DDM MS Form Br,05/20/2025,10:35:36.453,Page 17 Loaded
135166,Fall 24 DDM MS Form Br,05/20/2025,10:36:00.318,Page next clicked on page 17
135166,Fall 24 DDM MS Form Br,05/20/2025,10:36:01.515,Page 18 Loaded
135166,Fall 24 DDM MS Form Br,05/20/2025,10:36:01.813,Page next clicked on page 18
135166,Fall 24 DDM MS Form Br,05/20/2025,10:36:02.450,Missing answers
135166,Fall 24 DDM MS Form Br,05/20/2025,10:36:31.094,Page next clicked on page 18
135166,Fall 24 DDM MS Form Br,05/20/2025,10:36:34.450,End activity Spring 2025 MS DDM Administration
135169,Fall 24 DDM MS Form B,05/20/2025,10:25:08.838,Begin activity Spring 2025 MS DDM Administration
135169,Fall 24 DDM MS Form B,05/20/2025,10:25:09.250,Page 1 Loaded
135169,Fall 24 DDM MS Form B,05/20/2025,10:25:41.774,Page next clicked on page 1
135169,Fall 24 DDM MS Form B,05/20/2025,10:25:42.390,Page 2 Loaded
135169,Fall 24 DDM MS Form B,05/20/2025,10:25:49.010,Page next clicked on page 2
135169,Fall 24 DDM MS Form B,05/20/2025,10:25:49.846,Page 3 Loaded
135169,Fall 24 DDM MS Form B,05/20/2025,10:27:47.748,Page next clicked on page 3
135169,Fall 24 DDM MS Form B,05/20/2025,10:27:49.419,Page 5 Loaded
135169,Fall 24 DDM MS Form B,05/20/2025,10:28:11.755,Page next clicked on page 5
135169,Fall 24 DDM MS Form B,05/20/2025,10:28:13.083,Page 6 Loaded
135169,Fall 24 DDM MS Form B,05/20/2025,10:28:16.237,Page next clicked on page 6
135169,Fall 24 DDM MS Form B,05/20/2025,10:28:16.841,Page 7 Loaded
135169,Fall 24 DDM MS Form B,05/20/2025,10:29:17.053,Page next clicked on page 7
135169,Fall 24 DDM MS Form B,05/20/2025,10:29:18.050,Page 8 Loaded
135169,Fall 24 DDM MS Form B,05/20/2025,10:31:03.672,Page next clicked on page 8
135169,Fall 24 DDM MS Form B,05/20/2025,10:31:04.985,Page 9 Loaded
135169,Fall 24 DDM MS Form B,05/20/2025,10:31:15.437,Page next clicked on page 9
135169,Fall 24 DDM MS Form B,05/20/2025,10:31:16.070,Page 10 Loaded
135169,Fall 24 DDM MS Form B,05/20/2025,10:31:44.876,Page next clicked on page 10
135169,Fall 24 DDM MS Form B,05/20/2025,10:31:46.031,Page 11 Loaded
135169,Fall 24 DDM MS Form B,05/20/2025,10:32:11.497,Page next clicked on page 11
135169,Fall 24 DDM MS Form B,05/20/2025,10:32:12.372,Page 12 Loaded
135169,Fall 24 DDM MS Form B,05/20/2025,10:35:14.579,Page next clicked on page 12
135169,Fall 24 DDM MS Form B,05/20/2025,10:35:15.002,Missing answers
135169,Fall 24 DDM MS Form B,05/20/2025,10:35:42.043,Page next clicked on page 12
135169,Fall 24 DDM MS Form B,05/20/2025,10:35:43.207,Page 13 Loaded
135169,Fall 24 DDM MS Form B,05/20/2025,10:36:59.286,Page next clicked on page 13
135169,Fall 24 DDM MS Form B,05/20/2025,10:37:00.426,Page 14 Loaded
135169,Fall 24 DDM MS Form B,05/20/2025,10:37:28.784,Page next clicked on page 14
135169,Fall 24 DDM MS Form B,05/20/2025,10:37:30.979,Page 15 Loaded
135169,Fall 24 DDM MS Form B,05/20/2025,10:37:33.950,Page next clicked on page 15
135169,Fall 24 DDM MS Form B,05/20/2025,10:37:35.014,Page 16 Loaded
135169,Fall 24 DDM MS Form B,05/20/2025,10:37:39.608,Page next clicked on page 16
135169,Fall 24 DDM MS Form B,05/20/2025,10:37:40.511,Page 17 Loaded
135169,Fall 24 DDM MS Form B,05/20/2025,10:37:40.679,Page next clicked on page 17
135169,Fall 24 DDM MS Form B,05/20/2025,10:37:40.989,Missing answers
135169,Fall 24 DDM MS Form B,05/20/2025,10:37:47.240,Page next clicked on page 17
135169,Fall 24 DDM MS Form B,05/20/2025,10:37:48.182,Page 18 Loaded
135169,Fall 24 DDM MS Form B,05/20/2025,10:37:52.013,Page next clicked on page 18
135169,Fall 24 DDM MS Form B,05/20/2025,10:37:54.782,End activity Spring 2025 MS DDM Administration
135165,Fall 24 DDM MS Form B,05/20/2025,10:11:09.381,Begin activity Spring 2025 MS DDM Administration
135165,Fall 24 DDM MS Form B,05/20/2025,10:11:09.806,Page 1 Loaded
135165,Fall 24 DDM MS Form B,05/20/2025,10:11:25.121,Page next clicked on page 1
135165,Fall 24 DDM MS Form B,05/20/2025,10:11:25.761,Page 2 Loaded
135165,Fall 24 DDM MS Form B,05/20/2025,10:11:59.779,Page next clicked on page 2
135165,Fall 24 DDM MS Form B,05/20/2025,10:12:00.924,Page 3 Loaded
135165,Fall 24 DDM MS Form B,05/20/2025,10:12:49.087,Page next clicked on page 3
135165,Fall 24 DDM MS Form B,05/20/2025,10:12:51.571,Page 5 Loaded
135165,Fall 24 DDM MS Form B,05/20/2025,10:13:28.266,Page next clicked on page 5
135165,Fall 24 DDM MS Form B,05/20/2025,10:13:29.670,Page 6 Loaded
135165,Fall 24 DDM MS Form B,05/20/2025,10:13:39.592,Page next clicked on page 6
135165,Fall 24 DDM MS Form B,05/20/2025,10:13:40.248,Page 7 Loaded
135165,Fall 24 DDM MS Form B,05/20/2025,10:14:57.767,Page next clicked on page 7
135165,Fall 24 DDM MS Form B,05/20/2025,10:14:58.974,Page 8 Loaded
135165,Fall 24 DDM MS Form B,05/20/2025,10:15:49.597,Page next clicked on page 8
135165,Fall 24 DDM MS Form B,05/20/2025,10:15:51.091,Page 9 Loaded
135165,Fall 24 DDM MS Form B,05/20/2025,10:16:17.499,Page next clicked on page 9
135165,Fall 24 DDM MS Form B,05/20/2025,10:16:18.524,Page 10 Loaded
135165,Fall 24 DDM MS Form B,05/20/2025,10:20:55.085,Page next clicked on page 10
135165,Fall 24 DDM MS Form B,05/20/2025,10:20:56.322,Page 11 Loaded
135165,Fall 24 DDM MS Form B,05/20/2025,10:22:27.112,Page next clicked on page 11
135165,Fall 24 DDM MS Form B,05/20/2025,10:22:28.266,Page 12 Loaded
135165,Fall 24 DDM MS Form B,05/20/2025,10:24:23.311,Page next clicked on page 12
135165,Fall 24 DDM MS Form B,05/20/2025,10:24:24.637,Page 13 Loaded
135165,Fall 24 DDM MS Form B,05/20/2025,10:25:34.895,Page next clicked on page 13
135165,Fall 24 DDM MS Form B,05/20/2025,10:25:36.242,Page 14 Loaded
135165,Fall 24 DDM MS Form B,05/20/2025,10:28:29.109,Page next clicked on page 14
135165,Fall 24 DDM MS Form B,05/20/2025,10:28:31.708,Page 15 Loaded
135165,Fall 24 DDM MS Form B,05/20/2025,10:29:12.831,Page next clicked on page 15
135165,Fall 24 DDM MS Form B,05/20/2025,10:29:13.923,Page 16 Loaded
135165,Fall 24 DDM MS Form B,05/20/2025,10:29:15.044,Page next clicked on page 16
135165,Fall 24 DDM MS Form B,05/20/2025,10:29:15.501,Missing answers
135165,Fall 24 DDM MS Form B,05/20/2025,10:29:25.015,Page next clicked on page 16
135165,Fall 24 DDM MS Form B,05/20/2025,10:29:26.173,Page 17 Loaded
135165,Fall 24 DDM MS Form B,05/20/2025,10:29:58.797,Page next clicked on page 17
135165,Fall 24 DDM MS Form B,05/20/2025,10:30:00.175,Page 18 Loaded
135165,Fall 24 DDM MS Form B,05/20/2025,10:30:22.968,Page next clicked on page 18
135165,Fall 24 DDM MS Form B,05/20/2025,10:30:27.467,End activity Spring 2025 MS DDM Administration
135104,Fall24 DDM MS Form A,05/19/2025,09:46:11.033,Begin activity Spring 2025 MS DDM Administration
135104,Fall24 DDM MS Form A,05/19/2025,09:46:11.612,Page 1 Loaded
135104,Fall24 DDM MS Form A,05/19/2025,09:46:13.747,Page next clicked on page 1
135104,Fall24 DDM MS Form A,05/19/2025,09:46:14.612,Page 2 Loaded
135104,Fall24 DDM MS Form A,05/19/2025,09:46:15.164,Page next clicked on page 2
135104,Fall24 DDM MS Form A,05/19/2025,09:46:15.326,Missing answers
135104,Fall24 DDM MS Form A,05/19/2025,09:46:21.048,Page next clicked on page 2
135104,Fall24 DDM MS Form A,05/19/2025,09:46:22.209,Page 3 Loaded
135104,Fall24 DDM MS Form A,05/19/2025,09:46:44.317,Page next clicked on page 3
135104,Fall24 DDM MS Form A,05/19/2025,09:46:45.466,Missing answers
135104,Fall24 DDM MS Form A,05/19/2025,09:47:36.655,Page next clicked on page 3
135104,Fall24 DDM MS Form A,05/19/2025,09:47:38.256,Page 5 Loaded
135104,Fall24 DDM MS Form A,05/19/2025,09:47:55.835,Page next clicked on page 5
135104,Fall24 DDM MS Form A,05/19/2025,09:47:57.150,Page 6 Loaded
135104,Fall24 DDM MS Form A,05/19/2025,09:47:59.885,Page next clicked on page 6
135104,Fall24 DDM MS Form A,05/19/2025,09:48:00.571,Page 7 Loaded
135104,Fall24 DDM MS Form A,05/19/2025,09:48:43.307,Page next clicked on page 7
135104,Fall24 DDM MS Form A,05/19/2025,09:48:45.433,Page 8 Loaded
135104,Fall24 DDM MS Form A,05/19/2025,09:49:11.474,Page next clicked on page 8
135104,Fall24 DDM MS Form A,05/19/2025,09:49:13.463,Page 9 Loaded
135104,Fall24 DDM MS Form A,05/19/2025,10:00:34.960,Continue activity Spring 2025 MS DDM Administration
135104,Fall24 DDM MS Form A,05/19/2025,10:00:35.451,Page 9 Loaded
135104,Fall24 DDM MS Form A,05/19/2025,10:00:44.613,Page next clicked on page 9
135104,Fall24 DDM MS Form A,05/19/2025,10:00:45.600,Page 10 Loaded
135104,Fall24 DDM MS Form A,05/19/2025,10:00:53.598,Page next clicked on page 10
135104,Fall24 DDM MS Form A,05/19/2025,10:00:54.569,Page 11 Loaded
135104,Fall24 DDM MS Form A,05/19/2025,10:05:32.911,Page next clicked on page 11
135104,Fall24 DDM MS Form A,05/19/2025,10:05:33.430,Missing answers
135104,Fall24 DDM MS Form A,05/19/2025,10:09:29.255,Page next clicked on page 11
135104,Fall24 DDM MS Form A,05/19/2025,10:09:30.321,Page 12 Loaded
135104,Fall24 DDM MS Form A,05/19/2025,10:13:07.152,Page next clicked on page 12
135104,Fall24 DDM MS Form A,05/19/2025,10:13:08.160,Page 13 Loaded
135104,Fall24 DDM MS Form A,05/19/2025,10:13:20.860,Page next clicked on page 13
135104,Fall24 DDM MS Form A,05/19/2025,10:13:21.938,Page 14 Loaded
135104,Fall24 DDM MS Form A,05/19/2025,10:18:38.443,Page next clicked on page 14
135104,Fall24 DDM MS Form A,05/19/2025,10:18:39.631,Page 15 Loaded
135104,Fall24 DDM MS Form A,05/19/2025,10:19:03.702,Page next clicked on page 15
135104,Fall24 DDM MS Form A,05/19/2025,10:19:06.892,End activity Spring 2025 MS DDM Administration
135105,Fall 24 DDM MS Form B,05/19/2025,09:50:40.499,Begin activity Spring 2025 MS DDM Administration
135105,Fall 24 DDM MS Form B,05/19/2025,09:50:40.909,Page 1 Loaded
135105,Fall 24 DDM MS Form B,05/19/2025,09:50:56.792,Page next clicked on page 1
135105,Fall 24 DDM MS Form B,05/19/2025,09:50:57.464,Page 2 Loaded
135105,Fall 24 DDM MS Form B,05/19/2025,09:51:00.468,Page next clicked on page 2
135105,Fall 24 DDM MS Form B,05/19/2025,09:51:00.632,Missing answers
135105,Fall 24 DDM MS Form B,05/19/2025,09:51:12.378,Page next clicked on page 2
135105,Fall 24 DDM MS Form B,05/19/2025,09:51:13.363,Page 3 Loaded
135105,Fall 24 DDM MS Form B,05/19/2025,09:52:07.496,Page next clicked on page 3
135105,Fall 24 DDM MS Form B,05/19/2025,09:52:09.535,Page 5 Loaded
135105,Fall 24 DDM MS Form B,05/19/2025,09:52:45.494,Page next clicked on page 5
135105,Fall 24 DDM MS Form B,05/19/2025,09:52:46.131,Missing answers
135105,Fall 24 DDM MS Form B,05/19/2025,09:53:01.591,Page next clicked on page 5
135105,Fall 24 DDM MS Form B,05/19/2025,09:53:03.559,Page 6 Loaded
135105,Fall 24 DDM MS Form B,05/19/2025,09:53:08.915,Page next clicked on page 6
135105,Fall 24 DDM MS Form B,05/19/2025,09:53:09.598,Page 7 Loaded
135105,Fall 24 DDM MS Form B,05/19/2025,09:53:28.099,Page next clicked on page 7
135105,Fall 24 DDM MS Form B,05/19/2025,09:53:28.638,Missing answers
135105,Fall 24 DDM MS Form B,05/19/2025,09:53:35.528,Page next clicked on page 7
135105,Fall 24 DDM MS Form B,05/19/2025,09:53:36.369,Page 8 Loaded
135105,Fall 24 DDM MS Form B,05/19/2025,09:56:44.605,Page next clicked on page 8
135105,Fall 24 DDM MS Form B,05/19/2025,09:56:45.678,Page 9 Loaded
135105,Fall 24 DDM MS Form B,05/19/2025,09:56:59.932,Page next clicked on page 9
135105,Fall 24 DDM MS Form B,05/19/2025,09:57:00.455,Missing answers
135105,Fall 24 DDM MS Form B,05/19/2025,09:57:50.245,Page next clicked on page 9
135105,Fall 24 DDM MS Form B,05/19/2025,09:57:51.346,Page 10 Loaded
135105,Fall 24 DDM MS Form B,05/19/2025,09:58:52.737,Page next clicked on page 10
135105,Fall 24 DDM MS Form B,05/19/2025,09:58:53.953,Page 11 Loaded
135105,Fall 24 DDM MS Form B,05/19/2025,10:13:54.159,Page next clicked on page 11
135105,Fall 24 DDM MS Form B,05/19/2025,10:13:55.139,Page 12 Loaded
135105,Fall 24 DDM MS Form B,05/19/2025,10:15:18.189,Page next clicked on page 12
135105,Fall 24 DDM MS Form B,05/19/2025,10:15:19.487,Page 13 Loaded
135105,Fall 24 DDM MS Form B,05/19/2025,10:15:25.899,Page next clicked on page 13
135105,Fall 24 DDM MS Form B,05/19/2025,10:15:26.271,Missing answers
135105,Fall 24 DDM MS Form B,05/19/2025,10:19:22.190,Page next clicked on page 13
135105,Fall 24 DDM MS Form B,05/19/2025,10:19:23.083,Page 14 Loaded
135105,Fall 24 DDM MS Form B,05/19/2025,10:28:01.626,Page next clicked on page 14
135105,Fall 24 DDM MS Form B,05/19/2025,10:28:04.711,Page 15 Loaded
135105,Fall 24 DDM MS Form B,05/19/2025,10:32:00.417,Page next clicked on page 15
135105,Fall 24 DDM MS Form B,05/19/2025,10:32:01.519,Page 16 Loaded
135105,Fall 24 DDM MS Form B,05/19/2025,10:33:59.225,Page next clicked on page 16
135105,Fall 24 DDM MS Form B,05/19/2025,10:34:00.423,Page 17 Loaded
135105,Fall 24 DDM MS Form B,05/19/2025,10:38:31.978,Page next clicked on page 17
135105,Fall 24 DDM MS Form B,05/19/2025,10:38:32.936,Page 18 Loaded
135105,Fall 24 DDM MS Form B,05/19/2025,10:38:36.527,Page next clicked on page 18
135105,Fall 24 DDM MS Form B,05/19/2025,10:38:39.318,End activity Spring 2025 MS DDM Administration
135162,Fall 24 DDM MS Form Br,05/20/2025,10:04:06.860,Begin activity Spring 2025 MS DDM Administration
135162,Fall 24 DDM MS Form Br,05/20/2025,10:04:07.316,Page 1 Loaded
135162,Fall 24 DDM MS Form Br,05/20/2025,10:04:15.473,Page next clicked on page 1
135162,Fall 24 DDM MS Form Br,05/20/2025,10:04:16.094,Page 2 Loaded
135162,Fall 24 DDM MS Form Br,05/20/2025,10:04:55.543,Page next clicked on page 2
135162,Fall 24 DDM MS Form Br,05/20/2025,10:04:56.623,Page 3 Loaded
135162,Fall 24 DDM MS Form Br,05/20/2025,10:05:45.362,Page next clicked on page 3
135162,Fall 24 DDM MS Form Br,05/20/2025,10:05:47.195,Page 5 Loaded
135162,Fall 24 DDM MS Form Br,05/20/2025,10:06:20.980,Page next clicked on page 5
135162,Fall 24 DDM MS Form Br,05/20/2025,10:06:22.587,Page 6 Loaded
135162,Fall 24 DDM MS Form Br,05/20/2025,10:06:25.848,Page next clicked on page 6
135162,Fall 24 DDM MS Form Br,05/20/2025,10:06:26.418,Page 7 Loaded
135162,Fall 24 DDM MS Form Br,05/20/2025,10:07:37.574,Page next clicked on page 7
135162,Fall 24 DDM MS Form Br,05/20/2025,10:07:38.566,Page 8 Loaded
135162,Fall 24 DDM MS Form Br,05/20/2025,10:09:09.938,Page next clicked on page 8
135162,Fall 24 DDM MS Form Br,05/20/2025,10:09:11.050,Page 9 Loaded
135162,Fall 24 DDM MS Form Br,05/20/2025,10:10:01.553,Page next clicked on page 9
135162,Fall 24 DDM MS Form Br,05/20/2025,10:10:03.128,Page 10 Loaded
135162,Fall 24 DDM MS Form Br,05/20/2025,10:10:57.906,Page next clicked on page 10
135162,Fall 24 DDM MS Form Br,05/20/2025,10:10:58.918,Page 11 Loaded
135162,Fall 24 DDM MS Form Br,05/20/2025,10:14:10.753,Page next clicked on page 11
135162,Fall 24 DDM MS Form Br,05/20/2025,10:14:13.018,Page 12 Loaded
135162,Fall 24 DDM MS Form Br,05/20/2025,10:16:16.561,Page next clicked on page 12
135162,Fall 24 DDM MS Form Br,05/20/2025,10:16:17.601,Page 13 Loaded
135162,Fall 24 DDM MS Form Br,05/20/2025,10:16:43.180,Page next clicked on page 13
135162,Fall 24 DDM MS Form Br,05/20/2025,10:16:44.186,Page 14 Loaded
135162,Fall 24 DDM MS Form Br,05/20/2025,10:17:20.970,Page next clicked on page 14
135162,Fall 24 DDM MS Form Br,05/20/2025,10:17:21.993,Page 15 Loaded
135162,Fall 24 DDM MS Form Br,05/20/2025,10:19:16.887,Page next clicked on page 15
135162,Fall 24 DDM MS Form Br,05/20/2025,10:19:17.984,Page 16 Loaded
135162,Fall 24 DDM MS Form Br,05/20/2025,10:20:27.220,Page next clicked on page 16
135162,Fall 24 DDM MS Form Br,05/20/2025,10:20:28.368,Page 17 Loaded
135162,Fall 24 DDM MS Form Br,05/20/2025,10:20:43.457,Page next clicked on page 17
135162,Fall 24 DDM MS Form Br,05/20/2025,10:20:44.637,Page 18 Loaded
135162,Fall 24 DDM MS Form Br,05/20/2025,10:20:57.902,Page next clicked on page 18
135162,Fall 24 DDM MS Form Br,05/20/2025,10:21:02.266,End activity Spring 2025 MS DDM Administration
135164,Fall24 DDM MS Form A,05/20/2025,10:11:01.084,Begin activity Spring 2025 MS DDM Administration
135164,Fall24 DDM MS Form A,05/20/2025,10:11:01.596,Page 1 Loaded
135164,Fall24 DDM MS Form A,05/20/2025,10:14:34.046,Page next clicked on page 1
135164,Fall24 DDM MS Form A,05/20/2025,10:14:34.674,Page 2 Loaded
135164,Fall24 DDM MS Form A,05/20/2025,10:14:35.714,Page next clicked on page 2
135164,Fall24 DDM MS Form A,05/20/2025,10:14:35.890,Missing answers
135164,Fall24 DDM MS Form A,05/20/2025,10:14:44.582,Page next clicked on page 2
135164,Fall24 DDM MS Form A,05/20/2025,10:14:45.525,Page 3 Loaded
135164,Fall24 DDM MS Form A,05/20/2025,10:15:14.001,Page next clicked on page 3
135164,Fall24 DDM MS Form A,05/20/2025,10:15:15.977,Page 5 Loaded
135164,Fall24 DDM MS Form A,05/20/2025,10:15:43.682,Page next clicked on page 5
135164,Fall24 DDM MS Form A,05/20/2025,10:15:44.989,Page 6 Loaded
135164,Fall24 DDM MS Form A,05/20/2025,10:15:48.143,Page next clicked on page 6
135164,Fall24 DDM MS Form A,05/20/2025,10:15:48.771,Page 7 Loaded
135164,Fall24 DDM MS Form A,05/20/2025,10:16:43.425,Page next clicked on page 7
135164,Fall24 DDM MS Form A,05/20/2025,10:16:45.246,Page 8 Loaded
135164,Fall24 DDM MS Form A,05/20/2025,10:17:52.076,Page next clicked on page 8
135164,Fall24 DDM MS Form A,05/20/2025,10:17:54.150,Page 9 Loaded
135164,Fall24 DDM MS Form A,05/20/2025,10:20:31.403,Page next clicked on page 9
135164,Fall24 DDM MS Form A,05/20/2025,10:20:32.528,Page 10 Loaded
135164,Fall24 DDM MS Form A,05/20/2025,10:20:56.603,Page next clicked on page 10
135164,Fall24 DDM MS Form A,05/20/2025,10:20:57.505,Page 11 Loaded
135164,Fall24 DDM MS Form A,05/20/2025,10:22:14.329,Page next clicked on page 11
135164,Fall24 DDM MS Form A,05/20/2025,10:22:15.432,Page 12 Loaded
135164,Fall24 DDM MS Form A,05/20/2025,10:30:30.063,Page next clicked on page 12
135164,Fall24 DDM MS Form A,05/20/2025,10:30:30.364,Missing answers
135164,Fall24 DDM MS Form A,05/20/2025,10:30:35.642,Page next clicked on page 12
135164,Fall24 DDM MS Form A,05/20/2025,10:30:36.574,Page 13 Loaded
135164,Fall24 DDM MS Form A,05/20/2025,10:30:36.793,Page next clicked on page 13
135164,Fall24 DDM MS Form A,05/20/2025,10:30:37.132,Missing answers
135164,Fall24 DDM MS Form A,05/20/2025,10:33:55.138,Page next clicked on page 13
135164,Fall24 DDM MS Form A,05/20/2025,10:33:56.200,Page 14 Loaded
135164,Fall24 DDM MS Form A,05/20/2025,10:34:57.974,Page next clicked on page 14
135164,Fall24 DDM MS Form A,05/20/2025,10:34:59.047,Page 15 Loaded
135164,Fall24 DDM MS Form A,05/20/2025,10:35:26.444,Page next clicked on page 15
135164,Fall24 DDM MS Form A,05/20/2025,10:35:30.678,End activity Spring 2025 MS DDM Administration
135167,Fall24 DDM MS Form Ar,05/20/2025,10:12:50.215,Begin activity Spring 2025 MS DDM Administration
135167,Fall24 DDM MS Form Ar,05/20/2025,10:12:50.719,Page 1 Loaded
135167,Fall24 DDM MS Form Ar,05/20/2025,10:14:40.179,Page next clicked on page 1
135167,Fall24 DDM MS Form Ar,05/20/2025,10:14:40.876,Page 2 Loaded
135167,Fall24 DDM MS Form Ar,05/20/2025,10:14:49.652,Page next clicked on page 2
135167,Fall24 DDM MS Form Ar,05/20/2025,10:14:50.751,Page 3 Loaded
135167,Fall24 DDM MS Form Ar,05/20/2025,10:23:49.019,Page next clicked on page 3
135167,Fall24 DDM MS Form Ar,05/20/2025,10:23:51.269,Page 5 Loaded
