Assignment,Activities,Date,Time,Action
131708,Spr 25 CoT Form A1,05/01/2025,9:10:09,Missing answers
131708,Spr 25 CoT Form A1,05/05/2025,8:56:48,Continue activity Spring 2025 CoT HS Administration
131708,Spr 25 CoT Form A1,05/05/2025,8:56:48,Page 6 Loaded
131708,Spr 25 CoT Form A1,05/05/2025,8:57:02,Page next clicked on page 6
131708,Spr 25 CoT Form A1,05/05/2025,8:57:05,Page 7 Loaded
131708,Spr 25 CoT Form A1,05/05/2025,8:57:22,Page next clicked on page 7
131708,Spr 25 CoT Form A1,05/05/2025,8:57:25,Page 8 Loaded
131708,Spr 25 CoT Form A1,05/05/2025,8:57:33,Page next clicked on page 8
131708,Spr 25 CoT Form A1,05/05/2025,8:57:33,Page 9 Loaded
131708,Spr 25 CoT Form A1,05/05/2025,8:57:55,Page next clicked on page 9
131708,Spr 25 CoT Form A1,05/05/2025,8:57:57,Page 10 Loaded
131708,Spr 25 CoT Form A1,05/05/2025,8:58:09,Page next clicked on page 10
131708,Spr 25 CoT Form A1,05/05/2025,8:58:10,Missing answers
131708,Spr 25 CoT Form A1,05/05/2025,8:58:17,Page next clicked on page 10
131708,Spr 25 CoT Form A1,05/05/2025,8:58:18,Page 11 Loaded
131708,Spr 25 CoT Form A1,05/05/2025,8:58:28,Page next clicked on page 11
131708,Spr 25 CoT Form A1,05/05/2025,8:58:29,Page 12 Loaded
131708,Spr 25 CoT Form A1,05/05/2025,8:58:37,Page next clicked on page 12
131708,Spr 25 CoT Form A1,05/05/2025,8:58:37,Page 13 Loaded
131708,Spr 25 CoT Form A1,05/05/2025,8:58:52,Page next clicked on page 13
131708,Spr 25 CoT Form A1,05/05/2025,8:58:53,Page 14 Loaded
131708,Spr 25 CoT Form A1,05/05/2025,8:59:17,Page next clicked on page 14
131708,Spr 25 CoT Form A1,05/05/2025,8:59:19,Page 16 Loaded
131708,Spr 25 CoT Form A1,05/05/2025,9:00:36,Page next clicked on page 16
131708,Spr 25 CoT Form A1,05/05/2025,9:00:38,Page 17 Loaded
131708,Spr 25 CoT Form A1,05/05/2025,9:10:46,Page next clicked on page 17
131708,Spr 25 CoT Form A1,05/05/2025,9:10:46,Page 18 Loaded
131708,Spr 25 CoT Form A1,05/05/2025,9:12:04,Page next clicked on page 18
131708,Spr 25 CoT Form A1,05/05/2025,9:12:05,Page 19 Loaded
131708,Spr 25 CoT Form A1,05/05/2025,9:13:17,Page next clicked on page 19
131708,Spr 25 CoT Form A1,05/05/2025,9:13:19,Missing answers
131708,Spr 25 CoT Form A1,05/05/2025,9:14:14,Page next clicked on page 19
131708,Spr 25 CoT Form A1,05/05/2025,9:14:16,Page 20 Loaded
131708,Spr 25 CoT Form A1,05/05/2025,9:14:25,Page next clicked on page 20
131708,Spr 25 CoT Form A1,05/05/2025,9:14:26,Page 21 Loaded
131708,Spr 25 CoT Form A1,05/05/2025,9:19:58,Page next clicked on page 21
131708,Spr 25 CoT Form A1,05/05/2025,9:19:59,Page 22 Loaded
131708,Spr 25 CoT Form A1,05/05/2025,9:20:07,Page next clicked on page 22
131708,Spr 25 CoT Form A1,05/05/2025,9:20:08,Page 23 Loaded
131708,Spr 25 CoT Form A1,05/05/2025,9:20:43,Page next clicked on page 23
131708,Spr 25 CoT Form A1,05/05/2025,9:20:46,End activity Spring 2025 CoT HS Administration
131717,Spr 25 CoT Form A1r,05/01/2025,8:48:27,Begin activity Spring 2025 CoT HS Administration
131717,Spr 25 CoT Form A1r,05/01/2025,8:48:28,Page 1 Loaded
131717,Spr 25 CoT Form A1r,05/01/2025,8:48:43,Page next clicked on page 1
131717,Spr 25 CoT Form A1r,05/01/2025,8:48:44,Page 2 Loaded
131717,Spr 25 CoT Form A1r,05/01/2025,8:48:48,Page next clicked on page 2
131717,Spr 25 CoT Form A1r,05/01/2025,8:48:48,Missing answers
131717,Spr 25 CoT Form A1r,05/01/2025,8:48:54,Page next clicked on page 2
131717,Spr 25 CoT Form A1r,05/01/2025,8:48:54,Page 3 Loaded
131717,Spr 25 CoT Form A1r,05/01/2025,8:49:22,Page next clicked on page 3
131717,Spr 25 CoT Form A1r,05/01/2025,8:49:24,Page 4 Loaded
131717,Spr 25 CoT Form A1r,05/01/2025,8:51:06,Page next clicked on page 4
131717,Spr 25 CoT Form A1r,05/01/2025,8:51:09,Page 5 Loaded
131717,Spr 25 CoT Form A1r,05/01/2025,8:51:12,Page next clicked on page 5
131717,Spr 25 CoT Form A1r,05/01/2025,8:51:13,Page 6 Loaded
131717,Spr 25 CoT Form A1r,05/01/2025,8:56:22,Page next clicked on page 6
131717,Spr 25 CoT Form A1r,05/01/2025,8:56:24,Page 7 Loaded
131717,Spr 25 CoT Form A1r,05/01/2025,8:57:39,Page next clicked on page 7
131717,Spr 25 CoT Form A1r,05/01/2025,8:57:40,Page 8 Loaded
131717,Spr 25 CoT Form A1r,05/01/2025,9:01:52,Page next clicked on page 8
131717,Spr 25 CoT Form A1r,05/01/2025,9:01:53,Page 9 Loaded
131717,Spr 25 CoT Form A1r,05/01/2025,9:04:43,Page next clicked on page 9
131717,Spr 25 CoT Form A1r,05/01/2025,9:04:44,Page 10 Loaded
131717,Spr 25 CoT Form A1r,05/01/2025,9:07:01,Page next clicked on page 10
131717,Spr 25 CoT Form A1r,05/01/2025,9:07:02,Page 11 Loaded
131717,Spr 25 CoT Form A1r,05/01/2025,9:10:37,Page next clicked on page 11
131717,Spr 25 CoT Form A1r,05/01/2025,9:10:38,Missing answers
131717,Spr 25 CoT Form A1r,05/01/2025,9:11:30,Page next clicked on page 11
131717,Spr 25 CoT Form A1r,05/01/2025,9:11:32,Page 12 Loaded
131717,Spr 25 CoT Form A1r,05/01/2025,9:13:50,Page next clicked on page 12
131717,Spr 25 CoT Form A1r,05/01/2025,9:13:51,Page 13 Loaded
131717,Spr 25 CoT Form A1r,05/01/2025,9:15:24,Page next clicked on page 13
131717,Spr 25 CoT Form A1r,05/01/2025,9:15:25,Page 14 Loaded
131717,Spr 25 CoT Form A1r,05/01/2025,9:17:21,Page next clicked on page 14
131717,Spr 25 CoT Form A1r,05/01/2025,9:17:22,Page 15 Loaded
131717,Spr 25 CoT Form A1r,05/01/2025,9:20:11,Page next clicked on page 15
131717,Spr 25 CoT Form A1r,05/01/2025,9:20:13,Page 16 Loaded
131717,Spr 25 CoT Form A1r,05/01/2025,9:20:24,Page next clicked on page 16
131717,Spr 25 CoT Form A1r,05/01/2025,9:20:25,Page 17 Loaded
131717,Spr 25 CoT Form A1r,05/01/2025,9:21:57,Page next clicked on page 17
131717,Spr 25 CoT Form A1r,05/01/2025,9:21:58,Page 18 Loaded
131717,Spr 25 CoT Form A1r,05/01/2025,9:22:46,Pause activity Spring 2025 CoT HS Administration
131717,Spr 25 CoT Form A1r,05/04/2025,16:21:56,Continue activity Spring 2025 CoT HS Administration
131717,Spr 25 CoT Form A1r,05/04/2025,16:21:56,Page 18 Loaded
131717,Spr 25 CoT Form A1r,05/04/2025,16:23:50,Page next clicked on page 18
131717,Spr 25 CoT Form A1r,05/04/2025,16:23:51,Page 19 Loaded
131717,Spr 25 CoT Form A1r,05/04/2025,16:24:23,Page next clicked on page 19
131717,Spr 25 CoT Form A1r,05/04/2025,16:24:24,Page 20 Loaded
131717,Spr 25 CoT Form A1r,05/04/2025,16:27:40,Page next clicked on page 20
131717,Spr 25 CoT Form A1r,05/04/2025,16:27:42,Page 21 Loaded
131717,Spr 25 CoT Form A1r,05/04/2025,16:30:10,Page next clicked on page 21
131717,Spr 25 CoT Form A1r,05/04/2025,16:30:13,Page 22 Loaded
131717,Spr 25 CoT Form A1r,05/04/2025,16:30:56,Page next clicked on page 22
131717,Spr 25 CoT Form A1r,05/04/2025,16:30:56,Page 23 Loaded
131717,Spr 25 CoT Form A1r,05/04/2025,16:32:42,Page next clicked on page 23
131717,Spr 25 CoT Form A1r,05/04/2025,16:32:45,End activity Spring 2025 CoT HS Administration
131712,Spr 25 CoT Form A1,05/04/2025,22:38:14,Begin activity Spring 2025 CoT HS Administration
131712,Spr 25 CoT Form A1,05/04/2025,22:38:15,Page 1 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:38:16,Page next clicked on page 1
131712,Spr 25 CoT Form A1,05/04/2025,22:38:17,Page 2 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:38:21,Page next clicked on page 2
131712,Spr 25 CoT Form A1,05/04/2025,22:38:22,Missing answers
131712,Spr 25 CoT Form A1,05/04/2025,22:38:29,Page next clicked on page 2
131712,Spr 25 CoT Form A1,05/04/2025,22:38:30,Page 3 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:38:49,Page next clicked on page 3
131712,Spr 25 CoT Form A1,05/04/2025,22:38:51,Page 4 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:39:49,Page next clicked on page 4
131712,Spr 25 CoT Form A1,05/04/2025,22:39:52,Missing answers
131712,Spr 25 CoT Form A1,05/04/2025,22:40:03,Page next clicked on page 4
131712,Spr 25 CoT Form A1,05/04/2025,22:40:08,Page 5 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:40:10,Page next clicked on page 5
131712,Spr 25 CoT Form A1,05/04/2025,22:40:11,Page 6 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:43:08,Page next clicked on page 6
131712,Spr 25 CoT Form A1,05/04/2025,22:43:11,Page 7 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:45:18,Page next clicked on page 7
131712,Spr 25 CoT Form A1,05/04/2025,22:45:21,Page 8 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:45:33,Page next clicked on page 8
131712,Spr 25 CoT Form A1,05/04/2025,22:45:34,Page 9 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:46:48,Page next clicked on page 9
131712,Spr 25 CoT Form A1,05/04/2025,22:46:49,Page 10 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:47:28,Page next clicked on page 10
131712,Spr 25 CoT Form A1,05/04/2025,22:47:29,Page 11 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:47:45,Page next clicked on page 11
131712,Spr 25 CoT Form A1,05/04/2025,22:47:45,Missing answers
131712,Spr 25 CoT Form A1,05/04/2025,22:48:13,Page next clicked on page 11
131712,Spr 25 CoT Form A1,05/04/2025,22:48:14,Page 12 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:48:26,Page next clicked on page 12
131712,Spr 25 CoT Form A1,05/04/2025,22:48:27,Page 13 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:49:03,Page next clicked on page 13
131712,Spr 25 CoT Form A1,05/04/2025,22:49:04,Page 14 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:49:35,Page next clicked on page 14
131712,Spr 25 CoT Form A1,05/04/2025,22:49:36,Page 15 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:49:50,Page next clicked on page 15
131712,Spr 25 CoT Form A1,05/04/2025,22:49:51,Page 16 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:51:43,Page next clicked on page 16
131712,Spr 25 CoT Form A1,05/04/2025,22:51:45,Page 17 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:52:21,Page next clicked on page 17
131712,Spr 25 CoT Form A1,05/04/2025,22:52:21,Page 18 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:52:52,Page next clicked on page 18
131712,Spr 25 CoT Form A1,05/04/2025,22:52:53,Page 19 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:54:38,Page next clicked on page 19
131712,Spr 25 CoT Form A1,05/04/2025,22:54:41,Page 20 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:54:45,Page next clicked on page 20
131712,Spr 25 CoT Form A1,05/04/2025,22:54:46,Page 21 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:55:08,Page next clicked on page 21
131712,Spr 25 CoT Form A1,05/04/2025,22:55:09,Page 22 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:55:12,Page next clicked on page 22
131712,Spr 25 CoT Form A1,05/04/2025,22:55:13,Page 23 Loaded
131712,Spr 25 CoT Form A1,05/04/2025,22:55:23,Page next clicked on page 23
131712,Spr 25 CoT Form A1,05/04/2025,22:55:25,End activity Spring 2025 CoT HS Administration
131714,Spr 25 CoT Form B1r,05/01/2025,8:52:43,Begin activity Spring 2025 CoT HS Administration
131714,Spr 25 CoT Form B1r,05/01/2025,8:52:44,Page 1 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,8:52:53,Page next clicked on page 1
131714,Spr 25 CoT Form B1r,05/01/2025,8:52:53,Page 2 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,8:53:08,Page next clicked on page 2
131714,Spr 25 CoT Form B1r,05/01/2025,8:53:09,Page 3 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,8:53:30,Page next clicked on page 3
131714,Spr 25 CoT Form B1r,05/01/2025,8:53:32,Missing answers
131714,Spr 25 CoT Form B1r,05/01/2025,8:53:38,Page next clicked on page 3
131714,Spr 25 CoT Form B1r,05/01/2025,8:53:40,Page 4 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,8:55:47,Page next clicked on page 4
131714,Spr 25 CoT Form B1r,05/01/2025,8:55:50,Page 5 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,8:55:53,Page next clicked on page 5
131714,Spr 25 CoT Form B1r,05/01/2025,8:55:53,Page 6 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,8:56:55,Page next clicked on page 6
131714,Spr 25 CoT Form B1r,05/01/2025,8:56:56,Page 7 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,9:03:02,Page next clicked on page 7
131714,Spr 25 CoT Form B1r,05/01/2025,9:03:03,Page 8 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,9:03:21,Page next clicked on page 8
131714,Spr 25 CoT Form B1r,05/01/2025,9:03:22,Page 9 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,9:03:24,Page next clicked on page 9
131714,Spr 25 CoT Form B1r,05/01/2025,9:03:24,Page 10 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,9:05:12,Page next clicked on page 10
131714,Spr 25 CoT Form B1r,05/01/2025,9:05:14,Page 11 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,9:05:28,Page next clicked on page 11
131714,Spr 25 CoT Form B1r,05/01/2025,9:05:29,Page 12 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,9:07:11,Page next clicked on page 12
131714,Spr 25 CoT Form B1r,05/01/2025,9:07:13,Missing answers
131714,Spr 25 CoT Form B1r,05/01/2025,9:07:21,Page next clicked on page 12
131714,Spr 25 CoT Form B1r,05/01/2025,9:07:24,Page 13 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,9:09:57,Page next clicked on page 13
131714,Spr 25 CoT Form B1r,05/01/2025,9:09:58,Page 14 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,9:10:58,Page next clicked on page 14
131714,Spr 25 CoT Form B1r,05/01/2025,9:11:08,Page 15 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,9:11:22,Page next clicked on page 15
131714,Spr 25 CoT Form B1r,05/01/2025,9:11:23,Page 16 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,9:11:38,Page next clicked on page 16
131714,Spr 25 CoT Form B1r,05/01/2025,9:11:40,Page 17 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,9:11:44,Page next clicked on page 17
131714,Spr 25 CoT Form B1r,05/01/2025,9:11:46,Page 18 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,9:12:25,Page next clicked on page 18
131714,Spr 25 CoT Form B1r,05/01/2025,9:12:27,Page 19 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,9:12:51,Page next clicked on page 19
131714,Spr 25 CoT Form B1r,05/01/2025,9:12:54,Page 20 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,9:13:09,Page next clicked on page 20
131714,Spr 25 CoT Form B1r,05/01/2025,9:13:10,Page 21 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,9:13:16,Page next clicked on page 21
131714,Spr 25 CoT Form B1r,05/01/2025,9:13:17,Page 22 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,9:13:28,Page next clicked on page 22
131714,Spr 25 CoT Form B1r,05/01/2025,9:13:29,Page 23 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,9:13:36,Page next clicked on page 23
131714,Spr 25 CoT Form B1r,05/01/2025,9:13:37,Page 24 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,9:13:55,Page next clicked on page 24
131714,Spr 25 CoT Form B1r,05/01/2025,9:13:56,Page 25 Loaded
131714,Spr 25 CoT Form B1r,05/01/2025,9:14:02,Page next clicked on page 25
131714,Spr 25 CoT Form B1r,05/01/2025,9:14:06,End activity Spring 2025 CoT HS Administration
131723,Spr 25 CoT Form B1r,05/09/2025,9:38:47,Begin activity Spring 2025 CoT HS Administration
131723,Spr 25 CoT Form B1r,05/09/2025,9:38:47,Page 1 Loaded
131723,Spr 25 CoT Form B1r,05/09/2025,9:38:51,Page next clicked on page 1
131723,Spr 25 CoT Form B1r,05/09/2025,9:38:51,Page 2 Loaded
131723,Spr 25 CoT Form B1r,05/09/2025,9:38:58,Page next clicked on page 2
131723,Spr 25 CoT Form B1r,05/09/2025,9:38:59,Page 3 Loaded
131723,Spr 25 CoT Form B1r,05/09/2025,9:39:28,Page next clicked on page 3
131723,Spr 25 CoT Form B1r,05/09/2025,9:39:30,Page 4 Loaded
131723,Spr 25 CoT Form B1r,05/09/2025,9:41:39,Page next clicked on page 4
131723,Spr 25 CoT Form B1r,05/09/2025,9:41:42,Page 5 Loaded
131723,Spr 25 CoT Form B1r,05/09/2025,9:41:44,Page next clicked on page 5
131723,Spr 25 CoT Form B1r,05/09/2025,9:41:44,Page 6 Loaded
131723,Spr 25 CoT Form B1r,05/09/2025,9:49:29,Page next clicked on page 6
131723,Spr 25 CoT Form B1r,05/09/2025,9:49:30,Page 7 Loaded
131723,Spr 25 CoT Form B1r,05/09/2025,9:51:52,Page next clicked on page 7
131723,Spr 25 CoT Form B1r,05/09/2025,9:51:52,Page 8 Loaded
131723,Spr 25 CoT Form B1r,05/09/2025,9:53:12,Page next clicked on page 8
131723,Spr 25 CoT Form B1r,05/09/2025,9:53:12,Page 9 Loaded
131723,Spr 25 CoT Form B1r,05/09/2025,9:54:18,Page next clicked on page 9
131723,Spr 25 CoT Form B1r,05/09/2025,9:54:19,Page 10 Loaded
131723,Spr 25 CoT Form B1r,05/09/2025,9:55:39,Page next clicked on page 10
131723,Spr 25 CoT Form B1r,05/09/2025,9:55:40,Page 11 Loaded
131723,Spr 25 CoT Form B1r,05/09/2025,9:59:23,Page next clicked on page 11
131723,Spr 25 CoT Form B1r,05/09/2025,9:59:24,Page 12 Loaded
131723,Spr 25 CoT Form B1r,05/09/2025,10:00:23,Page next clicked on page 12
131723,Spr 25 CoT Form B1r,05/09/2025,10:00:26,Page 13 Loaded
131723,Spr 25 CoT Form B1r,05/09/2025,10:01:40,Page next clicked on page 13
131723,Spr 25 CoT Form B1r,05/09/2025,10:01:41,Page 14 Loaded
131723,Spr 25 CoT Form B1r,05/09/2025,10:04:32,Pause activity Spring 2025 CoT HS Administration
131723,Spr 25 CoT Form B1r,05/13/2025,9:33:17,Continue activity Spring 2025 CoT HS Administration
131723,Spr 25 CoT Form B1r,05/13/2025,9:33:18,Page 14 Loaded
131723,Spr 25 CoT Form B1r,05/13/2025,9:34:50,Page next clicked on page 14
131723,Spr 25 CoT Form B1r,05/13/2025,9:34:59,Page 15 Loaded
131723,Spr 25 CoT Form B1r,05/13/2025,9:34:59,Page next clicked on page 15
131723,Spr 25 CoT Form B1r,05/13/2025,9:35:00,Missing answers
131723,Spr 25 CoT Form B1r,05/13/2025,9:35:49,Page next clicked on page 15
131723,Spr 25 CoT Form B1r,05/13/2025,9:35:50,Page 16 Loaded
131723,Spr 25 CoT Form B1r,05/13/2025,9:41:10,Page next clicked on page 16
131723,Spr 25 CoT Form B1r,05/13/2025,9:41:12,Page 17 Loaded
131723,Spr 25 CoT Form B1r,05/13/2025,9:41:43,Page next clicked on page 17
131723,Spr 25 CoT Form B1r,05/13/2025,9:41:44,Page 18 Loaded
131723,Spr 25 CoT Form B1r,05/13/2025,9:42:38,Page next clicked on page 18
131723,Spr 25 CoT Form B1r,05/13/2025,9:42:40,Page 19 Loaded
131723,Spr 25 CoT Form B1r,05/13/2025,9:44:33,Page next clicked on page 19
131723,Spr 25 CoT Form B1r,05/13/2025,9:44:35,Page 20 Loaded
131723,Spr 25 CoT Form B1r,05/13/2025,9:45:56,Page next clicked on page 20
131723,Spr 25 CoT Form B1r,05/13/2025,9:45:58,Page 21 Loaded
131723,Spr 25 CoT Form B1r,05/13/2025,9:46:55,Page next clicked on page 21
131723,Spr 25 CoT Form B1r,05/13/2025,9:46:56,Page 22 Loaded
131723,Spr 25 CoT Form B1r,05/13/2025,9:48:34,Page next clicked on page 22
131723,Spr 25 CoT Form B1r,05/13/2025,9:48:35,Page 23 Loaded
131723,Spr 25 CoT Form B1r,05/13/2025,9:50:12,Page next clicked on page 23
131723,Spr 25 CoT Form B1r,05/13/2025,9:50:13,Page 24 Loaded
131723,Spr 25 CoT Form B1r,05/13/2025,9:50:42,Page next clicked on page 24
131723,Spr 25 CoT Form B1r,05/13/2025,9:50:44,Page 25 Loaded
131723,Spr 25 CoT Form B1r,05/13/2025,9:51:48,Page next clicked on page 25
131723,Spr 25 CoT Form B1r,05/13/2025,9:51:51,End activity Spring 2025 CoT HS Administration
131722,Spr 25 CoT Form A1,05/09/2025,9:40:50,Begin activity Spring 2025 CoT HS Administration
131722,Spr 25 CoT Form A1,05/09/2025,9:40:51,Page 1 Loaded
131722,Spr 25 CoT Form A1,05/09/2025,9:41:07,Page next clicked on page 1
131722,Spr 25 CoT Form A1,05/09/2025,9:41:07,Page 2 Loaded
131722,Spr 25 CoT Form A1,05/09/2025,9:41:13,Page next clicked on page 2
131722,Spr 25 CoT Form A1,05/09/2025,9:41:13,Page 3 Loaded
131722,Spr 25 CoT Form A1,05/09/2025,9:41:37,Page next clicked on page 3
131722,Spr 25 CoT Form A1,05/09/2025,9:41:39,Page 4 Loaded
131722,Spr 25 CoT Form A1,05/09/2025,9:43:00,Page next clicked on page 4
131722,Spr 25 CoT Form A1,05/09/2025,9:43:06,Page 5 Loaded
131722,Spr 25 CoT Form A1,05/09/2025,9:43:08,Page next clicked on page 5
131722,Spr 25 CoT Form A1,05/09/2025,9:43:08,Page 6 Loaded
131722,Spr 25 CoT Form A1,05/09/2025,9:44:34,Page next clicked on page 6
131722,Spr 25 CoT Form A1,05/09/2025,9:44:36,Page 7 Loaded
131722,Spr 25 CoT Form A1,05/09/2025,9:46:08,Page next clicked on page 7
131722,Spr 25 CoT Form A1,05/09/2025,9:46:10,Page 8 Loaded
131722,Spr 25 CoT Form A1,05/09/2025,9:46:43,Page next clicked on page 8
131722,Spr 25 CoT Form A1,05/09/2025,9:46:44,Page 9 Loaded
131722,Spr 25 CoT Form A1,05/09/2025,9:47:46,Page next clicked on page 9
131722,Spr 25 CoT Form A1,05/09/2025,9:47:47,Page 10 Loaded
131722,Spr 25 CoT Form A1,05/09/2025,9:49:03,Page next clicked on page 10
131722,Spr 25 CoT Form A1,05/09/2025,9:49:04,Page 11 Loaded
131722,Spr 25 CoT Form A1,05/09/2025,9:49:42,Page next clicked on page 11
131722,Spr 25 CoT Form A1,05/09/2025,9:49:43,Page 12 Loaded
131722,Spr 25 CoT Form A1,05/09/2025,9:50:37,Page next clicked on page 12
131722,Spr 25 CoT Form A1,05/09/2025,9:50:38,Page 13 Loaded
131722,Spr 25 CoT Form A1,05/09/2025,9:51:56,Page next clicked on page 13
131722,Spr 25 CoT Form A1,05/09/2025,9:51:56,Missing answers
131722,Spr 25 CoT Form A1,05/09/2025,9:53:02,Page next clicked on page 13
131722,Spr 25 CoT Form A1,05/09/2025,9:53:04,Page 14 Loaded
131722,Spr 25 CoT Form A1,05/09/2025,9:54:22,Page next clicked on page 14
131722,Spr 25 CoT Form A1,05/09/2025,9:54:24,Page 16 Loaded
131722,Spr 25 CoT Form A1,05/09/2025,9:57:41,Page next clicked on page 16
131722,Spr 25 CoT Form A1,05/09/2025,9:57:42,Page 17 Loaded
131722,Spr 25 CoT Form A1,05/09/2025,10:00:22,Page next clicked on page 17
131722,Spr 25 CoT Form A1,05/09/2025,10:00:24,Page 18 Loaded
131722,Spr 25 CoT Form A1,05/09/2025,10:01:34,Page next clicked on page 18
131722,Spr 25 CoT Form A1,05/09/2025,10:01:35,Page 19 Loaded
131722,Spr 25 CoT Form A1,05/09/2025,10:03:09,Page next clicked on page 19
131722,Spr 25 CoT Form A1,05/09/2025,10:03:10,Missing answers
131722,Spr 25 CoT Form A1,05/09/2025,10:03:38,Page next clicked on page 19
131722,Spr 25 CoT Form A1,05/09/2025,10:03:40,Page 20 Loaded
131722,Spr 25 CoT Form A1,05/09/2025,10:04:20,Page next clicked on page 20
131722,Spr 25 CoT Form A1,05/09/2025,10:04:21,Page 21 Loaded
131722,Spr 25 CoT Form A1,05/09/2025,10:05:35,Page next clicked on page 21
